id,ruolo,nome,squadra,pg,mv,mf,gf,gs,rp,rc,rpiu,rmeno,ass,amm,esp,au
460,D,Romagnoli,Lazio,32,5.84,5.91,2,0,0,0,0,0,0,4,2,0
5626,D,Guilbert,Lecce,31,5.79,5.71,0,0,0,0,0,0,1,3,2,0
5900,D,Toure' I.s.,Udinese,11,5.59,5.41,1,0,0,0,0,0,0,2,2,1
5298,C,Pobega,Bologna,20,6.05,6.25,2,0,0,0,0,0,2,4,2,0
4342,C,Duda,Verona,28,5.98,5.95,1,0,0,0,0,0,3,10,2,0
6191,C,Belahyane,Lazio,26,5.77,5.69,0,0,0,0,0,0,2,4,2,0
6641,P,Suzuki,Parma,37,6.22,4.76,0,53,0,0,0,0,0,0,1,0
387,P,Reina,Como,12,5.75,4.5,0,14,0,0,0,0,0,0,1,0
2120,D,Bastoni,Inter,32,6.42,6.55,1,0,0,0,0,0,4,4,1,0
4292,D,Hernandez T.,Milan,33,6.02,6.29,4,0,0,1,0,1,3,4,1,0
5620,D,Tavares N.,Lazio,23,6.28,6.5,0,0,0,0,0,0,7,2,1,0
6257,D,Dorgu,Lecce,21,5.83,6.12,3,0,0,0,0,0,1,2,1,1
4734,D,Miranda J.,Bologna,29,6.05,6.16,0,0,0,0,0,0,6,4,1,0
4210,D,Mina,Cagliari,31,6.06,6.06,1,0,0,0,0,0,0,4,1,0
4976,D,Kalulu,Juventus,28,6.02,6.05,1,0,0,0,0,0,0,2,1,0
5555,D,Kamara H.,Udinese,30,5.93,6.03,1,0,0,0,0,0,4,6,1,0
5022,D,Pavlovic,Milan,22,5.91,6.11,2,0,0,0,0,0,1,3,1,0
6956,D,Solet,Udinese,19,6.16,6.29,1,0,0,0,0,0,1,1,1,0
5307,D,Valenti,Parma,20,5.85,5.85,1,0,0,0,0,0,0,4,1,0
5847,D,Bijol,Udinese,34,5.99,5.88,1,0,0,0,0,0,2,11,1,1
6480,D,Tchatchoua,Verona,36,5.76,5.9,2,0,0,0,0,0,3,6,1,0
4665,D,Maripan,Torino,28,5.93,5.93,1,0,0,0,0,0,0,4,1,0
4751,D,Tomori,Milan,18,5.86,5.81,0,0,0,0,0,0,1,2,1,0
418,D,Goldaniga,Como,30,5.83,5.73,1,0,0,0,0,0,0,10,1,0
4904,D,Mari',Fiorentina,32,5.84,5.75,0,0,0,0,0,0,0,4,1,0
6887,D,Leoni,Parma,17,5.85,5.88,1,0,0,0,0,0,0,3,1,0
6893,D,Kempf,Como,31,5.85,5.76,0,0,0,0,0,0,0,4,1,0
6042,D,Lucumi',Bologna,32,5.83,5.7,0,0,0,0,0,0,1,8,1,0
6537,D,Goglichidze,Empoli,33,5.76,5.71,0,0,0,0,0,0,1,3,1,0
5603,D,Pongracic,Fiorentina,17,5.85,5.65,0,0,0,0,0,0,0,1,1,1
140,D,Hysaj,Lazio,8,5.88,6.12,0,0,0,0,0,0,3,0,1,0
4502,D,Gallo,Lecce,31,5.79,5.65,0,0,0,0,0,0,2,3,1,2
6230,D,Dossena,Como,23,5.8,5.85,0,0,0,0,0,0,2,0,1,0
4493,D,Dawidowicz,Verona,25,5.56,5.38,0,0,0,0,0,0,0,7,1,0
6631,D,Ghilardi,Verona,24,5.73,5.54,0,0,0,0,0,0,0,7,1,0
6809,D,Marianucci,Empoli,13,5.81,5.73,0,0,0,0,0,0,0,0,1,0
6826,D,Dembele' A.,Torino,9,5.67,5.89,1,0,0,0,0,0,0,0,1,0
6957,D,Valentini N.,Verona,14,5.61,5.43,0,0,0,0,0,0,0,3,1,0
6665,D,Coulibaly W.,Parma,14,5.54,5.36,0,0,0,0,0,0,1,1,1,1
6496,D,Bartesaghi,Milan,3,5.33,5,0,0,0,0,0,0,0,0,1,0
4807,D,Hermoso,Roma,4,5.12,4.88,0,0,0,0,0,0,0,0,1,0
6977,D,Otoa,Genoa,3,5.17,4.67,0,0,0,0,0,0,0,1,1,0
253,D,D'Ambrosio,Monza,17,5.59,5.47,0,0,0,0,0,0,0,2,1,0
6224,C,Reijnders,Milan,37,6.31,7.18,10,0,0,0,0,0,4,2,1,0
4349,C,Nicolussi Caviglia,Venezia,35,6.2,6.53,4,0,0,0,0,0,3,5,1,0
5792,C,Ederson D.s.,Atalanta,36,6.17,6.49,4,0,0,0,0,0,2,3,1,0
6010,C,Fazzini,Empoli,20,6.42,6.98,4,0,0,0,0,0,1,2,1,0
5875,C,Adli,Fiorentina,22,6.2,6.95,4,0,0,0,0,0,6,1,1,0
6884,C,Conceicao,Juventus,25,6.12,6.5,3,0,0,0,0,0,3,3,1,0
4870,C,Adopo,Cagliari,34,5.87,5.91,1,0,0,0,0,0,1,3,1,0
5453,C,Ricci S.,Torino,34,6.06,6.03,1,0,0,0,0,0,1,8,1,0
6815,C,Fadera,Como,24,6,6.19,1,0,0,0,0,0,3,1,1,0
2766,C,Zaniolo,Fiorentina,18,6.03,6.22,2,0,0,0,0,0,1,6,1,0
6232,C,Makoumbou,Cagliari,32,5.73,5.77,0,0,0,0,0,0,3,2,1,0
27,C,Grassi,Empoli,28,5.91,5.84,1,0,0,0,0,0,0,8,1,0
6458,C,Serdar,Verona,21,5.79,6.02,2,0,0,0,0,0,1,2,1,0
6486,C,Suslov,Verona,31,5.84,5.76,0,0,0,0,0,0,1,5,1,0
6898,C,Keita M.,Parma,28,5.73,5.66,0,0,0,0,0,0,1,4,1,0
5919,C,Tchaouna,Lazio,20,5.72,5.78,1,0,0,0,0,0,0,2,1,0
5457,C,Maleh,Empoli,22,5.82,5.75,0,0,0,0,0,0,1,3,1,0
5992,C,Bondo,Milan,22,5.91,5.77,0,0,0,0,0,0,0,4,1,0
6656,C,Braunoder,Como,4,5.12,4.75,0,0,0,0,0,0,0,1,1,0
2553,C,Alli,Como,1,4.5,3.5,0,0,0,0,0,0,0,0,1,0
7008,A,Gimenez,Milan,12,5.88,6.75,5,0,0,1,0,1,1,3,1,0
6434,A,Yildiz,Juventus,34,6.34,7.01,7,0,0,0,0,0,4,2,1,0
6226,A,Castellanos,Lazio,29,6.29,7.17,10,0,0,3,2,1,3,7,1,0
4923,A,Colombo,Empoli,36,5.9,6.39,6,0,0,1,1,0,2,3,1,0
6549,A,Pierotti,Lecce,35,5.81,6.1,4,0,0,0,0,0,1,4,1,0
7022,A,Fila,Venezia,9,5.83,6.33,2,0,0,0,0,0,0,1,1,0
5500,A,Cancellieri,Parma,25,5.76,6.04,3,0,0,0,0,0,0,2,1,0
6644,A,Rocha Livramento,Verona,22,5.8,5.89,1,0,0,0,0,0,1,2,1,0
186,A,Rebic,Lecce,18,5.89,5.92,1,0,0,0,0,0,0,3,1,0
2170,P,Milinkovic-Savic V.,Torino,37,6.3,5.45,0,42,4,0,0,0,0,3,0,0
572,P,Meret,Napoli,34,6.32,5.71,0,25,2,0,0,0,0,0,0,1
2521,P,De Gea,Fiorentina,35,6.34,5.41,0,38,2,0,0,0,0,1,0,0
4867,P,Turati,Monza,30,6.3,4.75,0,52,2,0,0,0,0,1,0,0
2428,P,Sommer,Inter,33,6.18,5.3,0,32,1,0,0,0,0,0,0,0
4312,P,Maignan,Milan,37,6.18,5.14,0,41,1,0,0,0,0,1,0,0
133,P,Skorupski,Bologna,27,6.17,5.04,0,33,1,0,0,0,0,1,0,0
188,P,Leali,Genoa,29,6.16,5.1,0,31,1,0,0,0,0,1,0,1
2134,P,Falcone,Lecce,38,6.26,4.79,0,58,1,0,0,0,0,2,0,0
6125,P,Vasquez D.,Empoli,32,6.02,4.67,0,45,1,0,0,0,0,2,0,0
4957,P,Montipo',Verona,36,6.19,4.44,0,64,1,0,0,0,0,0,0,1
6248,P,Stankovic F.,Venezia,15,6.6,5.23,0,23,1,0,0,0,0,1,0,0
610,P,Gollini,Roma,7,5.86,4.07,0,15,1,0,0,0,0,1,0,0
5841,P,Svilar,Roma,38,6.32,5.38,0,35,0,0,0,0,0,1,0,0
4431,P,Carnesecchi,Atalanta,34,6.34,5.32,0,34,0,0,0,0,0,1,0,0
5876,P,Di Gregorio,Juventus,33,6.15,5.18,0,32,0,0,0,0,0,0,0,0
4360,P,Caprile,Cagliari,22,6.2,5.16,0,23,0,0,0,0,0,0,0,0
6482,P,Mandas,Lazio,9,6.28,5.5,0,7,0,0,0,0,0,0,0,0
6966,P,Butez,Como,18,6.22,5.22,0,18,0,0,0,0,0,0,0,0
5116,P,Martinez Jo.,Inter,5,6.3,5.7,0,3,0,0,0,0,0,0,0,0
6462,P,Okoye,Udinese,25,6.1,4.4,0,40,0,0,0,0,0,1,0,1
1843,P,Radu I.,Venezia,15,6.47,5.23,0,18,0,0,0,0,0,1,0,0
2814,P,Provedel,Lazio,29,5.98,4.53,0,42,0,0,0,0,0,0,0,0
2722,P,Ravaglia F.,Bologna,12,6,4.83,0,14,0,0,0,0,0,0,0,0
2792,P,Musso,Atalanta,1,6,6,0,0,0,0,0,0,0,0,0,0
6842,P,Sava,Udinese,12,6.04,4.67,0,16,0,0,0,0,0,1,0,0
219,P,Sommariva,Genoa,1,7,6,0,1,0,0,0,0,0,0,0,0
761,P,Audero,Como,8,6,3.75,0,18,0,0,0,0,0,0,0,0
2815,P,Terracciano,Fiorentina,3,6.17,5.17,0,3,0,0,0,0,0,0,0,0
218,P,Perin,Juventus,5,6.1,5.5,0,3,0,0,0,0,0,0,0,0
4,P,Sportiello,Milan,2,6,5,0,2,0,0,0,0,0,0,0,0
4425,P,Joronen,Venezia,8,5.5,3.38,0,15,0,0,0,0,0,0,0,1
511,P,Perilli,Verona,2,6,5,0,2,0,0,0,0,0,0,0,0
6682,P,Pizzignacco,Monza,9,6.06,3.94,0,17,0,0,0,0,0,0,0,1
6991,P,Siegrist,Genoa,2,6.5,5.5,0,2,0,0,0,0,0,0,0,0
2297,P,Rossi F.,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
5822,P,Bagnolini,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,Radunovic,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0
574,P,Scuffet,Napoli,14,5.89,4.18,0,24,0,0,0,0,0,0,0,0
6650,P,Sherri,Cagliari,7,5.86,4.29,0,11,0,0,0,0,0,0,0,0
2809,P,Vigorito,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
6651,P,Chiorra,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0
673,P,Perisan,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0
6403,P,Christensen O.,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
6184,P,Martinelli T.,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,P,Di Gennaro,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,P,Pinsoglio,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
6417,P,Furlanetto,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,P,Fruchtl,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
6523,P,Samooja,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
6505,P,Nava,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,P,Cragno,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,P,Sorrentino A.,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,P,Contini,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0
6661,P,Chichizola,Parma,1,5,2,0,3,0,0,0,0,0,0,0,0
6662,P,Corvi,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
5338,P,Rinaldi,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
5304,P,Boer,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,P,Ryan,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
5320,P,Paleari,Torino,1,6.5,3.5,0,3,0,0,0,0,0,0,0,0
6210,P,Popa,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0
543,P,Padelli,Udinese,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0
5521,P,Bertinato,Venezia,0,0,0,0,0,0,0,0,0,0,0,0,0
6671,P,Grandi,Venezia,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,P,Berardi A.,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,P,Brancolini,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,P,Ciocci,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0
6813,P,Torriani,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
216,P,Donnarumma An.,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,P,Silvestri,Empoli,5,5.7,3.5,0,11,0,0,0,0,0,0,0,0
6818,P,Mazza,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0
6824,P,Marin Re.,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,P,Rui Patricio,Atalanta,3,6.17,5.17,0,3,0,0,0,0,0,0,0,0
2091,P,Plizzari,Venezia,0,0,0,0,0,0,0,0,0,0,0,0,0
6919,P,Seghetti,Empoli,1,6.5,3.5,0,3,0,0,0,0,0,0,0,0
5707,P,Piana,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
6970,P,Selvik,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
797,P,Marcone,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
6569,P,Stolz,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,P,Calligaris,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
7048,P,De Marzi,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
254,D,Dimarco,Inter,32,6.31,6.86,4,0,0,0,0,0,7,3,0,0
5513,D,Dumfries,Inter,29,6.19,6.91,7,0,0,0,0,0,2,4,0,0
4433,D,Zortea,Cagliari,35,6.07,6.6,6,0,0,0,0,0,2,3,0,0
5877,D,Carlos Augusto,Inter,28,6.2,6.61,3,0,0,0,0,0,3,1,0,0
2160,D,Gosens,Fiorentina,32,6.12,6.59,5,0,0,0,0,0,3,6,0,0
2816,D,Di Lorenzo,Napoli,37,6.15,6.36,3,0,0,0,0,0,2,6,0,0
554,D,Zappacosta,Atalanta,30,5.98,6.4,4,0,0,0,0,0,2,3,0,0
2593,D,Martin,Genoa,36,6.17,6.32,0,0,0,0,0,0,8,5,0,0
5520,D,Cambiaso,Juventus,32,6.09,6.31,2,0,0,0,0,0,3,4,0,0
2296,D,Mancini,Roma,37,6.18,6.26,2,0,0,0,0,0,1,8,0,0
4772,D,Angelino,Roma,38,6.14,6.32,2,0,0,0,0,0,1,1,0,0
5885,D,Dodo',Fiorentina,35,6.19,6.21,0,0,0,0,0,0,5,8,0,0
5862,D,Valeri,Parma,34,5.94,6.25,2,0,0,1,1,0,5,1,0,0
6217,D,Bisseck,Inter,27,6,6.33,3,0,0,0,0,0,2,4,0,0
2525,D,Darmian,Inter,26,6.08,6.37,3,0,0,0,0,0,2,3,0,1
5838,D,Birindelli,Monza,20,5.95,6.35,3,0,0,0,0,0,0,2,0,0
4409,D,Rrahmani,Napoli,38,6.14,6.17,1,0,0,0,0,0,1,2,0,1
6664,D,Delprato,Parma,34,6.03,6.21,4,2,0,0,0,0,0,8,0,0
4887,D,Bellanova,Atalanta,35,6.04,6.26,0,0,0,0,0,0,9,3,0,0
393,D,Luperto,Cagliari,36,6,6.08,1,0,0,0,0,0,2,4,0,0
5514,D,Vasquez,Genoa,36,6.06,6.18,3,0,0,0,0,0,0,9,0,0
322,D,De Vrij,Inter,22,6.18,6.55,3,0,0,0,0,0,0,2,0,0
2188,D,Marusic,Lazio,31,5.85,6.16,4,0,0,0,0,0,0,1,0,1
4530,D,Kyriakopoulos,Monza,34,5.9,6.06,2,0,0,0,0,0,4,5,0,1
2724,D,Buongiorno,Napoli,22,6.36,6.45,1,0,0,0,0,0,0,2,0,0
1852,D,Spinazzola,Napoli,23,6.07,6.22,1,0,0,0,0,0,1,1,0,0
5899,D,Gigot,Lazio,10,6.2,6.7,2,0,0,0,0,0,0,2,0,0
4421,D,Augello,Cagliari,37,5.95,6.09,0,0,0,0,0,0,7,3,0,0
5010,D,Ismajli,Empoli,29,6.17,6.12,0,0,0,0,0,0,0,3,0,0
5804,D,Cacace,Empoli,29,5.79,6.02,2,0,0,0,0,0,3,6,0,0
770,D,Pezzella Giu.,Empoli,35,6.03,6.04,0,0,0,0,0,0,4,7,0,0
5449,D,Parisi,Fiorentina,20,6,6.22,2,0,0,0,0,0,0,3,0,0
5831,D,Gatti,Juventus,28,6.14,6.21,1,0,0,0,0,0,0,2,0,0
5835,D,Baschirotto,Lecce,38,5.86,5.97,2,0,0,0,0,0,0,3,0,0
4401,D,Gabbia,Milan,25,6.04,6.2,2,0,0,0,0,0,0,4,0,0
4317,D,N'Dicka,Roma,38,6.05,6.03,0,0,0,0,0,0,0,2,0,0
4378,D,Ranieri L.,Fiorentina,36,5.92,5.96,1,0,0,0,0,0,2,7,0,0
5739,D,De Winter,Genoa,24,5.85,6.1,3,0,0,0,0,0,0,6,0,0
5833,D,Gila,Lazio,32,6.05,5.95,1,0,0,0,0,0,0,8,0,1
6632,D,Gaspar K.,Lecce,24,6.17,6.15,0,0,0,0,0,0,1,3,0,0
5840,D,Olivera,Napoli,30,6.08,6.05,0,0,0,0,0,0,1,4,0,0
4385,D,Lazaro,Torino,31,5.98,6.08,0,0,0,0,0,0,6,6,0,0
6672,D,Idzes,Venezia,35,5.96,5.97,1,0,0,0,0,0,0,5,0,0
787,D,Djimsiti,Atalanta,33,5.88,5.88,1,0,0,0,0,0,2,6,0,1
5354,D,Ruggeri,Atalanta,26,6,6.08,0,0,0,0,0,0,3,2,0,0
6202,D,Beukema,Bologna,34,5.93,5.94,0,0,0,0,0,0,1,1,0,0
4461,D,Zappa,Cagliari,36,5.75,5.86,2,0,0,0,0,0,0,4,0,0
5718,D,Viti,Empoli,30,6.02,6.07,1,0,0,0,0,0,0,3,0,0
513,D,Acerbi,Inter,21,6.07,6.12,0,0,0,0,0,0,1,0,0,0
2788,D,Bremer,Juventus,6,6.5,6.42,0,0,0,0,0,0,0,1,0,0
2728,D,Pellegrini Lu.,Lazio,19,6.08,6.11,0,0,0,0,0,0,3,5,0,0
4994,D,Vojvoda,Como,27,5.96,6.04,1,0,0,0,0,0,2,6,0,0
49,D,Masina,Torino,24,5.96,6.12,1,0,0,0,0,0,3,5,0,0
5677,D,Perez N.,Udinese,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0
6802,D,Savona,Juventus,27,5.89,6.02,2,0,0,0,0,0,0,5,0,0
697,D,Cuadrado,Atalanta,20,6.08,6.1,0,0,0,0,0,0,2,3,0,0
2515,D,Walker,Milan,10,5.95,5.9,0,0,0,0,0,0,0,1,0,0
5678,D,Holm,Bologna,16,5.94,6.12,1,0,0,0,0,0,1,3,0,0
2653,D,Lykogiannis,Bologna,16,6,6.16,0,0,0,0,0,0,4,3,0,0
2602,D,Varane,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
6495,D,Comuzzo,Fiorentina,28,5.91,5.93,1,0,0,0,0,0,0,5,0,0
5323,D,Martinez Quarta,Fiorentina,7,5.86,6.21,1,0,0,0,0,0,0,1,0,0
252,D,Biraghi,Torino,21,5.83,5.86,1,0,0,0,0,0,0,1,0,1
791,D,Sabelli,Genoa,30,5.87,5.9,0,0,0,0,0,0,2,3,0,0
4177,D,Pavard,Inter,22,6.05,6,0,0,0,0,0,0,1,4,0,0
4237,D,Danilo,Juventus,8,5.44,5.44,0,0,0,0,0,0,1,2,0,0
4245,D,Smalling,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
5764,D,Coppola D.,Verona,33,5.8,5.86,2,0,0,0,0,0,1,10,0,0
5695,D,Haps,Venezia,22,5.86,5.98,1,0,0,0,0,0,1,3,0,0
6531,D,Jimenez A.,Milan,21,5.95,5.83,0,0,0,0,0,0,0,6,0,0
2640,D,Kolasinac,Atalanta,23,6.13,5.98,0,0,0,0,0,0,2,7,0,1
2130,D,Hateboer,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
5701,D,Obert,Cagliari,19,5.95,6.05,1,0,0,0,0,0,1,4,0,0
5527,D,Zanoli,Genoa,27,5.91,5.96,1,0,0,0,0,0,0,3,0,0
5867,D,Gendrey,Lecce,2,5.25,5.25,0,0,0,0,0,0,0,0,0,0
6642,D,Coco,Torino,32,5.86,5.83,2,0,0,0,0,0,0,10,0,1
4263,D,Kabasele,Udinese,16,5.84,6.22,2,0,0,0,0,0,0,0,0,0
6047,D,Ehizibue,Udinese,31,5.85,5.81,0,0,0,0,0,0,1,5,0,0
4816,D,Emerson Royal,Milan,17,5.62,5.47,0,0,0,0,0,0,0,5,0,0
5532,D,Bradaric,Verona,27,5.72,5.72,1,0,0,0,0,0,0,6,0,0
6985,D,Candè,Venezia,17,5.76,5.82,1,0,0,0,0,0,0,4,0,0
6766,D,Kelly L.,Juventus,12,5.67,5.62,0,0,0,0,0,0,0,1,0,0
6046,D,Hien,Atalanta,29,5.95,5.78,0,0,0,0,0,0,0,10,0,0
487,D,De Silvestri,Bologna,16,5.91,6.06,1,0,0,0,0,0,0,1,0,0
5435,D,Moreno Alb.,Como,23,5.96,5.87,0,0,0,0,0,0,0,4,0,0
2285,D,Bani,Genoa,20,5.92,5.85,0,0,0,0,0,0,0,3,0,0
294,D,Rugani,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,D,Lazzari,Lazio,22,5.89,5.86,0,0,0,0,0,0,1,3,0,0
4657,D,Celik,Roma,30,5.78,5.77,0,0,0,0,0,0,2,5,0,0
6211,D,Zemura,Udinese,21,5.81,6,1,0,0,0,0,0,2,2,0,0
2181,D,Palomino,Cagliari,17,5.76,5.85,1,0,0,0,0,0,0,3,0,0
6892,D,Schingtienne,Venezia,15,5.7,5.63,0,0,0,0,0,0,0,2,0,0
5578,D,Kossounou,Atalanta,17,5.94,5.91,0,0,0,0,0,0,0,1,0,0
6896,D,Van Der Brempt,Como,18,5.94,5.92,0,0,0,0,0,0,1,3,0,0
6975,D,Alberto Costa,Juventus,8,6,5.81,0,0,0,0,0,0,0,3,0,0
6986,D,Rensch,Roma,8,6.06,6.19,0,0,0,0,0,0,1,0,0,0
6990,D,Veiga D.,Lecce,11,5.73,5.73,0,0,0,0,0,0,0,0,0,0
6867,D,Valle,Como,13,5.81,5.73,0,0,0,0,0,0,0,2,0,0
5067,D,Bakker,Atalanta,1,6,6,0,0,0,0,0,0,0,0,0,0
5406,D,Di Pardo,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,D,Walukiewicz,Torino,28,5.73,5.64,0,0,0,0,0,0,0,6,0,0
5480,D,Ebuehi,Empoli,3,6.17,6.17,0,0,0,0,0,0,0,0,0,0
5450,D,Stojanovic,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0
6245,D,Vogliacco,Parma,20,5.7,5.78,2,0,0,0,0,0,0,5,0,1
358,D,De Sciglio,Empoli,12,5.79,6.04,1,0,0,0,0,0,0,0,0,0
357,D,Calabria,Bologna,13,5.88,5.85,0,0,0,0,0,0,1,3,0,0
226,D,Izzo,Monza,28,5.75,5.68,1,0,0,0,0,0,1,12,0,0
4925,D,Carboni A.,Monza,26,5.63,5.62,0,0,0,0,0,0,2,5,0,0
729,D,Pereira P.,Monza,33,5.64,5.65,1,0,0,0,0,0,2,10,0,0
6396,D,Natan,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,D,Balogh,Parma,27,5.78,5.72,0,0,0,0,0,0,1,5,0,0
6485,D,Kristensen T.,Udinese,21,5.57,5.6,1,0,0,0,0,0,0,5,0,0
6256,D,Ferreira J.,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
5447,D,Altare,Venezia,12,6,5.75,0,0,0,0,0,0,0,2,0,1
1952,D,Zampano,Venezia,22,5.77,5.89,1,0,0,0,0,0,2,5,0,0
4982,D,Erlic,Bologna,7,6.07,6.07,0,0,0,0,0,0,0,0,0,0
6814,D,Norton-Cuffy,Genoa,10,5.7,5.7,0,0,0,0,0,0,0,0,0,0
6883,D,Jean,Lecce,18,5.75,5.75,0,0,0,0,0,0,0,0,0,0
7018,D,Nelsson,Roma,4,6,6,0,0,0,0,0,0,0,0,0,0
695,D,Toloi,Atalanta,9,5.94,5.89,0,0,0,0,0,0,0,1,0,0
6660,D,Marcandalli,Venezia,8,5.88,5.75,0,0,0,0,0,0,0,2,0,0
5498,D,Casale,Bologna,15,5.63,5.53,0,0,0,0,0,0,1,1,0,1
6055,D,Thiaw,Milan,22,5.75,5.43,0,0,0,0,0,0,0,2,0,3
256,D,Juan Jesus,Napoli,13,5.81,5.81,0,0,0,0,0,0,1,2,0,0
5848,D,Ebosele,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,D,Magnani,Verona,14,5.29,5.43,1,0,0,0,0,0,0,2,0,0
1891,D,Ceccherini,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
6832,D,Palestra,Atalanta,3,6,6,0,0,0,0,0,0,0,0,0,0
6021,D,Abankwah,Udinese,2,6.25,6,0,0,0,0,0,0,0,1,0,0
6426,D,Pedersen,Torino,23,5.61,5.54,0,0,0,0,0,0,0,3,0,0
2406,D,Hummels,Roma,13,6.12,5.92,0,0,0,0,0,0,0,1,0,1
6916,D,Ahanor,Genoa,6,6,6,0,0,0,0,0,0,0,0,0,0
7014,D,Smolcic I.,Como,8,5.81,5.75,0,0,0,0,0,0,0,2,0,0
5324,D,Godfrey,Atalanta,1,6,6,0,0,0,0,0,0,0,0,0,0
6066,D,Posch,Atalanta,13,5.81,5.77,0,0,0,0,0,0,0,1,0,0
6464,D,Wieteska,Cagliari,5,5.6,5.5,0,0,0,0,0,0,0,1,0,0
6438,D,Hatzidiakos,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0
6231,D,Azzi,Cagliari,6,6,5.83,0,0,0,0,0,0,0,2,0,0
134,D,Barba,Como,6,5.42,5.42,0,0,0,0,0,0,0,0,0,0
6244,D,Matturro,Genoa,12,5.62,5.54,0,0,0,0,0,0,0,2,0,0
6039,D,Cabal,Juventus,6,6.33,6.25,0,0,0,0,0,0,0,1,0,0
2737,D,Bettella,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0
4958,D,Caldirola,Monza,14,5.75,5.61,0,0,0,0,0,0,0,4,0,0
6638,D,Marin R.,Napoli,3,6,5.83,0,0,0,0,0,0,0,1,0,0
6663,D,Circati,Parma,6,5.83,5.75,0,0,0,0,0,0,0,1,0,0
4495,D,Kumbulla,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
6647,D,Dahl,Roma,2,6,6,0,0,0,0,0,0,0,0,0,0
6533,D,Giannetti L.,Udinese,13,5.69,5.46,1,0,0,0,0,0,0,4,0,2
5484,D,Svoboda,Venezia,16,5.69,5.84,1,0,0,0,0,0,0,1,0,0
6673,D,Sverko,Venezia,14,5.75,5.86,1,0,0,0,0,0,0,3,0,0
4458,D,Candela,Venezia,14,5.46,5.25,0,0,0,0,0,0,0,2,0,1
6639,D,Frese,Verona,7,5.79,5.79,0,0,0,0,0,0,0,0,0,0
6679,D,Esteves G.,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
6820,D,Sosa B.,Torino,18,5.72,5.72,0,0,0,0,0,0,0,0,0,0
4284,D,Sergi Roberto,Como,12,6,5.92,0,0,0,0,0,0,1,4,0,0
6874,D,Palacios T.,Monza,6,5.25,5.08,0,0,0,0,0,0,0,2,0,0
5856,D,Sambia,Empoli,7,5.86,5.86,0,0,0,0,0,0,0,0,0,0
6965,D,Lovik,Parma,4,5.75,5.75,0,0,0,0,0,0,0,0,0,0
6978,D,Lekovic,Monza,6,4.75,4.42,0,0,0,0,0,0,0,0,0,1
